job_id,job_date,vehicle_brand,vehicle_model,region,job_type,battery_type,is_mobile,parts_cost,labor_hours,hourly_rate,travel_cost,discount_pct,total_price,margin,customer_id,is_repeat_customer
194,09/02/2022,ford ,Fusion Hybrid,West,Diagnostic,NiMH_Standard,0,80.41,0.51,133,0.0,0.0,209.65,62.03,1901,0
195,08-04-2024,nissan,Rogue Hybrid,West,Diagnostic,NiMH_Standard,1,52.39,0.5,105,68.28,0.0,170.47,-2.69,1299,1
196,11-28-2024,TOYOTA,Camry Hybrid,North,Warranty_Replacement,NiMH_Premium,0,1145.01,1.44,123,0.0,0.0,1860.59,538.98,2757,1
197,2024-11-15, ford,Fusion Hybrid,West,Install,NiMH_Standard,0,1131.43,2.49,129,0.0,0.0,1826.92,374.63,2916,0
198,02/06/2022, toyota,Camry Hybrid,North,Install,LiIon_Standard,0,1379.73,3.23,85,0.0,0.0,2095.94,441.95,1993,0
199,06/03/2023,FORD,Fusion Hybrid,South,Diagnostic,NiMH_Standard,1,111.45,1.72,108,75.06,0.05,395.66,23.17,2384,0
200,09-12-2022,Nisan,Altima Hybrid,West,Install,NiMH_Premium,0,1075.01,3.41,120,0.0,0.0,1822.22,337.9,2516,0
201,09/05/2023,For d,Escape Hybrid,East,Install,NiMH_Standard,1,817.34,3.6,107,18.7,0.0,1602.58,381.31,1708,1
202,03/12/2024,nissan,Rogue Hybrid,South,Install,NiMH_Premium,1,1118.23,2.79,90,67.01,0.0,1702.33,266.29,1007,0
203,04-15-2024,Chevrolet,Malibu Hybrid,South,Install,NiMH_Premium,0,1222.13,3.48,117,0.0,0.1,1689.12,59.55,1257,0
204,04-24-2024,kia,Optima Hybrid,West,Install,LiIon_Standard,0,1279.12,2.88,105,0.0,0.0,1965.05,383.4,2793,1
205,04-08-2023, chev,Malibu Hybrid,East,Install,NiMH_Premium,1,1141.26,2.65,115,52.87,0.05,1841.47,342.95,2597,1
206,2024-10-22,FORD,Fusion Hybrid,South,Install,NiMH_Premium,1,1156.31,4.52,85,29.88,0.05,1820.47,250.27,1189,1
207,10-04-2024,lexus,ES 300h,West,Install,NiMH_Standard,0,804.72,1.14,85,0.0,0.0,1141.47,240.23,2604,1
208,2024-06-02,Nisan,Altima Hybrid,North,Warranty_Replacement,NiMH_Premium,0,1178.42,0.69,115,0.0,0.0,1474.37,216.75,2766,0
209,06-10-2024,ford,Escape Hybrid,North,Install,NiMH_Premium,0,1333.59,3.31,134,0.0,0.0,2305.78,529.17,2086,0
210,12-15-2023,Lexus  ,ES 300h,East,Install,LiIon_Standard,0,1118.42,2.79,116,0.0,0.05,1761.72,319.89,1902,0
211,15/04/2022, ford,Fusion Hybrid,West,Install,NiMH_Premium,0,1241.58,1.85,132,0.0,0.0,1858.87,373.04,2999,1
212,11-08-2022,KIA,Niro Hybrid,North,Install,LiIon_Standard,0,1465.61,2.16,127,0.0,0.0,2187.83,448.36,2743,0
213,2024-04-21,lexus,ES 300h,North,Warranty_Replacement,NiMH_Premium,0,1178.02,1.35,99,0.0,0.15,1299.19,-12.77,1772,1
214,24/12/2022,chevy,Volt,North,Warranty_Replacement,NiMH_Standard,1,836.53,2.62,90,23.9,0.1,1136.62,39.96,1953,1
215,07-08-2022, kia,Optima Hybrid,West,Install,NiMH_Standard,1,1010.91,3.97,112,32.42,0.0,1850.19,362.23,2884,0
216,11-03-2024,For d,Fusion Hybrid,North,Install,NiMH_Standard,1,781.89,4.31,116,38.55,0.15,1438.06,117.47,2843,1
217,2023-06-19,Toyta,Camry Hybrid,South,Install,NiMH_Premium,1,1197.28,1.73,123,56.8,0.0,1878.55,411.83,2260,0
218,31/07/2024,toyota,RAV4 Hybrid,West,Install,LiIon_Standard,1,1175.22,1.91,111,51.09,0.0,1768.35,330.44,2296,1
219,2022-11-08, chev,Volt,North,Install,LiIon_Standard,0,1075.59,1.85,131,0.0,0.0,1707.3,389.16,2472,0
220,01-29-2023,Nisan,Altima Hybrid,East,Install,NiMH_Premium,1,1181.76,4.03,127,44.59,0.15,1943.56,205.26,1577,1
221,2023-01-11,honda,CR-V Hybrid,South,Install,NiMH_Standard,0,748.39,3.33,114,0.0,0.0,1403.46,275.02,2834,1
222,13/02/2023,chevy,Volt,West,Install,,0,1698.6,3.06,112,0.0,0.1,2319.3,277.52,1588,0
223,25/04/2023, kia,,South,Install,NiMH_Standard,1,1033.8,3.18,85,34.53,0.05,1574.21,235.26,2662,1
224,22/11/2022,honda,CR-V Hybrid,South,Install,NiMH_Premium,1,1422.51,2.95,124,51.29,0.05,2175.6,335.43,2640,0
225,10/06/2024,KIA,Optima Hybrid,North,Install,LiIon_Premium,0,1711.22,2.1,119,0.0,0.0,2465.43,503.94,1577,0
226,2022-12-24,ford,Escape Hybrid,East,Install,NiMH_Premium,1,1322.31,3.41,129,53.44,0.0,2405.9,590.19,2615,0
227,29/04/2023,lexus,RX 450h,East,Install,NiMH_Standard,0,947.88,2.85,89,0.0,0.1,1417.73,216.1,2734,1
228,07-31-2024,Hyundai ,Ioniq Hybrid,North,Install,NiMH_Standard,0,854.03,2.04,92,0.0,0.0,1368.12,326.44,1993,1
229,24/04/2023,Hyundai ,Sonata Hybrid,South,Install,LiIon_Standard,0,1069.03,3.46,118,0.0,0.05,1719.74,242.5,2079,0
230,2022-01-12,HONDA,CR-V Hybrid,West,Install,NiMH_Standard,0,1095.18,2.66,109,0.0,0.0,1659.46,274.41,2018,1
231,2022-01-01,chevy,Volt,North,Diagnostic,LiIon_Standard,1,48.53,1.31,114,47.36,0.1,271.25,25.59,1089,1
232,2023-04-23,lexus,ES 300h,North,Warranty_Replacement,NiMH_Premium,0,1365.93,1.91,106,0.0,0.1,1854.29,285.63,2081,0
233,2023-12-12,TOYOTA,RAV4 Hybrid,East,Install,NiMH_Standard,0,964.42,3.71,117,0.0,0.05,1792.11,393.26,2347,1
234,2024-10-29,Lexus  ,RX 450h,South,Install,NiMH_Standard,1,782.88,3.18,117,30.13,0.05,1220.33,35.71,2122,0
235,05-24-2022,CHEVROLET ,Malibu Hybrid,North,Diagnostic,LiIon_Standard,0,89.36,0.76,94,0.0,0.0,372.4,211.77,1999,1
236,08-18-2023,KIA,Niro Hybrid,South,Install,NiMH_Premium,0,1455.95,3.26,123,0.0,0.0,2354.15,497.52,2002,0
237,11-13-2022,kia,Optima Hybrid,North,Install,LiIon_Standard,0,1484.28,3.28,109,0.0,0.0,2375.47,533.27,2073,1
238,05-09-2023,chevy,Malibu Hybrid,South,Install,NiMH_Premium,0,1138.47,3.41,113,0.0,0.1,1588.89,65.19,2858,0
239,04-30-2023,FORD,,East,Install,NiMH_Standard,0,814.56,3.83,115,0.0,0.0,1549.63,294.76,1823,0
240,2022-12-09,kia,Niro Hybrid,East,Install,NiMH_Premium,1,1212.02,2.51,122,51.41,0.0,2027.47,458.16,1448,1
241,2022-03-22,Hnda,Accord Hybrid,North,Install,NiMH_Premium,1,1180.14,3.53,100,49.75,0.0,1885.18,301.85,1128,1
242,07-27-2023,Hyundai ,Ioniq Hybrid,West,Install,NiMH_Premium,0,1343.97,1.62,85,0.0,0.0,1621.04,139.36,2741,1
243,09-03-2022,Toyta,Camry Hybrid,North,Install,LiIon_Standard,0,1388.75,2.9,94,0.0,0.05,1998.8,337.07,1360,1
244,12-25-2022,KIA,Optima Hybrid,East,Install,LiIon_Premium,0,1496.93,2.78,133,0.0,0.1,2096.46,229.75,1834,1
245,04-10-2022,Kia Motors,Niro Hybrid,South,Install,LiIon_Standard,1,1355.04,4.16,96,53.63,0.0,2375.14,567.27,2512,0
246,24/02/2022,toyota,Camry Hybrid,East,Diagnostic,NiMH_Premium,0,74.63,1.12,97,0.0,0.0,189.0,5.55,1357,0
247,19/05/2022,Lexus  ,RX 450h,,Install,NiMH_Premium,0,1204.45,3.49,127,0.0,0.05,1949.49,302.26,1468,0
248,2023-02-18,chevy,Volt,North,Install,LiIon_Standard,1,1329.87,1.59,96,42.26,0.05,1863.76,338.93,2270,0
249,06-29-2022,LEXUS ,RX 450h,South,Install,NiMH_Standard,0,1043.85,2.72,108,0.0,0.1,1579.05,241.6,2255,1
250,2022-09-11, toyota,RAV4 Hybrid,North,Diagnostic,LiIon_Standard,0,109.33,0.78,103,0.0,0.1,136.42,-52.92,1486,0
251,2022-11-27,Hnda,Accord Hybrid,North,Install,LiIon_Premium,0,1610.03,4.98,118,0.0,0.1,2540.44,342.72,2083,0
252,11-15-2022,CHEVROLET ,Malibu Hybrid,East,Install,NiMH_Standard,0,892.97,2.47,114,0.0,0.1,1283.36,109.2,2408,0
253,13/01/2022,HONDA,CR-V Hybrid,West,Install,,1,1646.18,3.06,110,66.53,0.15,2178.35,129.2,1442,1
254,09/05/2022, ford,Escape Hybrid,North,Diagnostic,LiIon_Standard,0,29.54,1.26,110,0.0,0.05,227.07,58.56,1886,0
255,11-06-2024,KIA,Optima Hybrid,West,Diagnostic,NiMH_Premium,0,76.72,0.5,126,0.0,0.05,210.24,70.52,1561,0
256,01-02-2024,HONDA,Insight,East,Diagnostic,LiIon_Premium,0,135.34,0.94,114,0.0,0.1,262.66,20.5,2880,1
257,16/05/2022,kia,Optima Hybrid,West,Install,NiMH_Standard,0,694.55,3.32,110,0.0,0.0,1238.77,178.6,1767,0
258,11-07-2022,TOYOTA,Camry Hybrid,East,Install,NiMH_Standard,0,897.11,3.07,129,0.0,0.0,1466.58,173.62,2711,1
259,2023-02-24,Hnda,CR-V Hybrid,East,Install,NiMH_Standard,1,893.26,1.16,89,49.37,0.15,1098.43,52.58,2760,0
260,18/09/2024,hyundai,Ioniq Hybrid,South,Install,NiMH_Premium,0,1234.53,2.55,126,0.0,0.05,1920.83,365.45,1335,1
261,21/08/2024,lexus,RX 450h,East,Diagnostic,NiMH_Premium,1,51.12,1.71,94,53.53,0.0,327.94,62.52,2882,0
262,2024-04-23,HONDA,CR-V Hybrid,West,Install,LiIon_Premium,1,1528.99,3.47,101,54.08,0.0,2436.36,502.76,1098,0
263,04-27-2022,ford ,Fusion Hybrid,North,Install,NiMH_Standard,0,734.57,3.97,85,0.0,0.0,1339.93,267.54,1773,0
264,2023-06-22,Nisan,Altima Hybrid,South,Diagnostic,NiMH_Standard,1,119.93,0.71,113,36.68,0.0,284.9,48.38,1317,1
265,06-14-2023,nissan,Altima Hybrid,North,Install,LiIon_Standard,1,1182.08,4.02,126,70.32,0.05,2013.87,254.36,1092,1
266,11-30-2023,hyundai,Sonata Hybrid,West,Install,NiMH_Standard,1,840.05,2.96,104,43.33,0.05,1474.43,282.74,2103,0
267,14/07/2024,chevy,Malibu Hybrid,South,Install,LiIon_Standard,0,1552.56,4.27,118,0.0,0.05,2506.84,449.98,2201,1
268,2022-12-18,FORD,Escape Hybrid,East,Diagnostic,,0,57.97,1.2,104,0.0,0.0,172.82,-10.13,2163,0
269,09-02-2023,HYUNDAI,Ioniq Hybrid,West,Warranty_Replacement,LiIon_Premium,0,1741.09,0.57,122,0.0,0.0,2297.75,487.52,1835,1
270,10-16-2022,hyundai,Sonata Hybrid,West,Install,LiIon_Standard,1,1427.66,3.68,134,49.8,0.0,2325.8,355.3,2573,1
271,2022-08-19,For d,Escape Hybrid,North,Warranty_Replacement,NiMH_Standard,0,1021.89,1.69,120,0.0,0.0,1545.19,320.56,1984,0
272,12-10-2022,Toyta,Prius,East,Diagnostic,NiMH_Standard,0,40.05,1.01,102,0.0,0.05,139.59,-3.67,2070,0
273,2024-03-16,Honda ,Accord Hybrid,West,Diagnostic,NiMH_Standard,0,58.6,0.5,126,0.0,0.0,234.5,112.9,1883,1
274,25/04/2023,Nissan ,Rogue Hybrid,North,Diagnostic,LiIon_Premium,0,89.07,2.01,86,0.0,0.15,231.49,-30.54,1414,1
275,2024-01-17,CHEVROLET ,Volt,East,Install,LiIon_Standard,1,1531.48,2.58,134,52.8,0.05,2358.39,427.97,2309,1
276,27/01/2024, chev,Malibu Hybrid,South,Diagnostic,NiMH_Premium,1,57.15,1.99,126,45.08,0.0,356.63,3.97,2658,0
277,02-01-2023, chev,Volt,East,Install,NiMH_Standard,1,840.77,2.66,117,39.77,0.0,1306.08,114.91,1608,1
278,11-11-2024,Lexus  ,ES 300h,South,Diagnostic,LiIon_Premium,0,92.59,0.74,116,0.0,0.0,177.73,-0.25,1926,0
279,02-20-2022,TOYOTA,Camry Hybrid,North,Install,NiMH_Standard,0,974.36,4.06,97,0.0,0.0,1725.43,357.68,2785,1
280,09-09-2024,toyota,Prius,North,Diagnostic,LiIon_Standard,1,100.41,1.16,106,22.19,0.15,240.18,-5.73,1413,1
281,01-09-2022,ford,Fusion Hybrid,North,Warranty_Replacement,LiIon_Standard,0,1198.44,1.96,90,0.0,0.1,1558.18,183.75,1842,1
282,02-23-2023, chev,Volt,North,Install,NiMH_Standard,1,836.15,1.97,101,44.37,0.1,1178.5,98.53,1539,1
283,06-22-2024, kia,Optima Hybrid,East,Warranty_Replacement,NiMH_Premium,0,1225.86,1.68,114,0.0,0.05,1658.49,241.15,1683,1
284,01-20-2024,Chevrolet,Volt,South,Install,NiMH_Standard,0,1051.48,3.34,103,0.0,0.15,1406.45,10.65,1918,0
285,19/12/2022,CHEVROLET ,Volt,North,Install,NiMH_Premium,0,1171.38,1.96,123,0.0,0.15,1365.06,-47.49,2845,1
286,2024-08-27,NISSAN,Altima Hybrid,East,Install,LiIon_Premium,1,1697.32,2.57,127,58.12,0.0,2593.58,511.9,1025,0
287,2022-05-31,honda,Accord Hybrid,East,Diagnostic,LiIon_Standard,0,49.22,0.99,113,0.0,0.0,117.56,-43.51,1716,0
288,05/01/2024,Hundai,Ioniq Hybrid,South,Install,LiIon_Standard,1,1523.59,3.05,102,65.94,0.0,2462.57,561.62,2731,0
289,22/07/2023,hyundai,Ioniq Hybrid,West,Install,NiMH_Premium,0,1218.51,4.18,100,0.0,0.0,1871.54,234.66,1166,0
290,15/08/2022,chevy,Volt,,Install,NiMH_Standard,0,1029.33,2.76,112,0.0,0.05,1611.53,273.08,2012,0
291,05/10/2024,LEXUS ,ES 300h,West,Install,LiIon_Standard,1,1303.59,2.45,120,54.25,0.0,2234.16,582.61,1310,0
292,04-18-2024,ford,Fusion Hybrid,North,Install,NiMH_Premium,0,1210.23,5.2,91,0.0,0.1,1880.4,197.23,2118,0
293,10/01/2022,NISSAN,Rogue Hybrid,East,Diagnostic,NiMH_Standard,0,34.99,0.98,107,0.0,0.0,154.02,13.8,2428,0
294,2022-04-06,ford ,Escape Hybrid,,Diagnostic,NiMH_Premium,1,15.48,1.1,107,49.12,0.1,211.66,28.87,2270,0
295,2022-03-03,Hundai,Ioniq Hybrid,West,Diagnostic,LiIon_Standard,1,117.56,1.02,99,77.77,0.0,366.41,70.0,2124,1
296,2023-03-31,hyundai,Sonata Hybrid,East,Install,LiIon_Standard,0,1309.37,2.78,96,0.0,0.0,1937.46,361.35,2485,0
297,02/04/2023,lexus,ES 300h,East,Warranty_Replacement,NiMH_Standard,1,924.77,2.05,127,28.24,0.1,1293.06,79.14,2069,1
298,03-03-2024, chev,Volt,South,Install,LiIon_Premium,0,1550.11,3.74,106,0.0,0.0,2484.96,538.77,2225,1
299,11/01/2024, ford,Escape Hybrid,East,Install,NiMH_Premium,0,1091.63,3.32,113,0.0,0.1,1513.17,46.01,1163,1
300,17/01/2022, toyota,Camry Hybrid,East,Install,NiMH_Standard,0,1027.48,3.86,86,0.0,0.15,1501.15,141.57,1042,0
301,2023-06-06,For d,Escape Hybrid,West,Install,NiMH_Standard,0,1108.82,3.84,99,0.0,0.0,1829.29,340.78,1328,0
302,2024-05-09,LEXUS ,RX 450h,South,Install,LiIon_Standard,0,1225.45,3.17,96,0.0,0.0,1912.08,382.61,2079,0
303,09-09-2024,Toyota ,,North,Diagnostic,NiMH_Premium,0,100.14,1.39,101,0.0,0.0,222.33,-18.01,1792,0
304,11-16-2022,Nissan ,Altima Hybrid,East,Install,NiMH_Premium,1,1222.8,3.89,127,49.25,0.0,2321.59,555.9,1732,1
305,2022-02-18,hyundai,,North,Install,NiMH_Standard,0,885.54,2.11,113,0.0,0.15,1211.27,87.19,1896,0
306,17/06/2022, honda,Insight,North,Install,LiIon_Standard,0,1522.24,5.0,130,0.0,0.1,2420.39,248.34,2978,1
307,01-08-2023,ford ,Fusion Hybrid,South,Warranty_Replacement,LiIon_Standard,1,1245.62,1.64,106,39.29,0.0,1795.6,336.73,1753,0
308,05-01-2023,hyundai,Ioniq Hybrid,East,Install,NiMH_Standard,1,1048.89,2.72,123,51.46,0.1,1603.49,168.68,1888,1
309,2023-01-20, ford,Escape Hybrid,North,Install,LiIon_Premium,0,1745.77,2.03,93,0.0,0.15,2218.51,283.9,2005,0
310,10/04/2022,toyota,Prius,North,Install,NiMH_Standard,1,897.97,2.05,125,59.69,0.0,1412.69,198.24,2548,1
311,01-08-2023,kia,,North,Install,NiMH_Standard,1,1064.64,3.78,115,66.5,0.0,2043.82,478.07,2467,1
312,2022-11-14,KIA,Niro Hybrid,West,Install,NiMH_Premium,0,1234.82,4.82,86,0.0,0.1,1896.03,247.03,2958,0
313,19/06/2023,Toyta,Prius,East,Install,,0,1288.43,2.55,119,0.0,0.1,1901.22,309.79,2271,0
314,2022-03-28,For d,Escape Hybrid,North,Install,NiMH_Standard,0,1065.53,3.28,108,0.0,0.0,1824.75,405.21,2907,1
315,2024-05-15,HONDA,Accord Hybrid,North,Install,NiMH_Premium,1,1349.91,3.18,85,25.16,0.05,1953.74,308.7,2222,0
316,04-02-2023,Kia Motors,Niro Hybrid,East,Install,NiMH_Standard,0,1044.24,3.8,127,0.0,0.0,1990.18,463.32,2076,0
317,2022-12-15,KIA,Optima Hybrid,North,Install,NiMH_Premium,0,733.46,4.77,111,0.0,0.05,1517.85,254.37,2115,1
318,19/09/2024,kia,Optima Hybrid,,Warranty_Replacement,LiIon_Standard,1,1352.82,3.06,115,58.4,0.05,2151.73,388.06,1960,1
319,26/03/2024,Nissan ,Altima Hybrid,South,Install,LiIon_Premium,0,1725.45,2.81,113,0.0,0.0,2667.86,624.98,1401,0
320,30/05/2022,lexus,ES 300h,West,Install,NiMH_Premium,0,1195.82,3.42,89,0.0,0.1,1694.68,194.22,1732,0
321,06-10-2022,ford ,Escape Hybrid,North,Install,LiIon_Standard,1,1373.17,3.5,101,53.69,0.05,2082.23,301.61,2209,0
322,03/01/2022,TOYOTA,RAV4 Hybrid,East,Install,NiMH_Premium,1,1231.27,2.98,120,57.2,0.1,1806.0,159.46,2212,1
323,2023-09-06,Hyundai ,Ioniq Hybrid,North,Diagnostic,NiMH_Standard,1,100.33,0.65,101,56.93,0.05,267.4,44.28,1316,0
324,2023-01-24,NISSAN,Rogue Hybrid,West,Install,NiMH_Standard,0,867.84,2.36,129,0.0,0.05,1325.5,153.09,2607,0
325,2023-02-15,nissan,Rogue Hybrid,West,Install,LiIon_Premium,0,1879.78,3.92,100,0.0,0.0,2811.56,539.92,2425,0
326,07-12-2023,honda,Insight,East,Install,NiMH_Standard,0,993.47,4.0,107,0.0,0.0,1699.58,277.99,2050,1
327,08-14-2023, honda,,South,Install,LiIon_Standard,0,1365.1,2.83,107,0.0,0.1,1913.48,245.14,1904,0
328,2022-01-02,Toyota ,RAV4 Hybrid,North,Warranty_Replacement,NiMH_Standard,0,959.24,2.18,85,0.0,0.05,1302.26,157.48,2115,1
329,28/04/2022,Honda ,CR-V Hybrid,West,Install,LiIon_Standard,1,1438.87,3.96,125,71.47,0.0,2403.4,398.33,2162,0
330,14/05/2024,Hundai,Ioniq Hybrid,East,Install,NiMH_Standard,1,1022.6,1.64,91,32.82,0.2,1133.26,-71.09,1855,1
331,10/11/2024,hyundai,Sonata Hybrid,North,Diagnostic,LiIon_Premium,0,76.62,0.98,108,0.0,0.1,139.17,-42.94,2725,0
332,07-05-2024,For d,Escape Hybrid,South,Diagnostic,LiIon_Standard,0,109.71,2.21,130,0.0,0.0,398.13,1.26,1316,1
333,2024-09-19, ford,Fusion Hybrid,South,Install,NiMH_Standard,0,920.89,3.24,134,0.0,0.0,1713.83,358.86,1746,1
334,05-23-2023,lexus,ES 300h,West,Install,LiIon_Standard,0,1530.03,2.1,96,0.0,0.05,2043.64,312.34,1795,0
335,23/06/2024,chevy,Malibu Hybrid,East,Install,LiIon_Standard,1,1431.73,3.09,103,58.37,0.0,2290.57,481.81,1199,0
336,2024-08-24,Lexus  ,ES 300h,East,Diagnostic,NiMH_Standard,0,61.23,1.71,113,0.0,0.2,252.84,-1.71,1178,1
337,2024-09-04,nissan,Rogue Hybrid,East,Diagnostic,NiMH_Standard,1,149.92,0.5,119,36.0,0.05,312.74,67.32,2782,0
338,2022-06-13,ford ,Escape Hybrid,North,Diagnostic,LiIon_Standard,0,16.94,1.29,97,0.0,0.0,50.0,-91.89,2548,1
339,10/06/2022, honda,Accord Hybrid,South,Diagnostic,LiIon_Standard,0,99.12,1.01,112,0.0,0.0,143.75,-68.91,1729,1
340,17/03/2023,Nisan,Rogue Hybrid,North,Install,NiMH_Standard,1,816.45,1.69,126,55.97,0.0,1400.52,315.62,1532,0
341,2023-07-06,kia,Niro Hybrid,East,Install,LiIon_Premium,0,1925.86,3.07,123,0.0,0.05,2750.79,447.87,1813,0
342,15/11/2024, ford,Escape Hybrid,South,Install,NiMH_Standard,0,930.34,2.89,126,0.0,0.0,1696.38,401.8,2409,0
343,12-15-2022,hyundai,Sonata Hybrid,South,Diagnostic,NiMH_Standard,1,56.19,1.19,129,28.97,0.1,124.85,-113.55,1592,0
344,06-29-2024,Hyundai ,Ioniq Hybrid,North,Install,NiMH_Premium,0,1168.02,2.72,128,0.0,0.1,1671.69,155.33,1132,0
345,29/08/2024,nissan,Altima Hybrid,North,Install,NiMH_Standard,0,814.33,2.18,110,0.0,0.15,1100.2,45.75,1840,1
346,2024-11-22,For d,Fusion Hybrid,East,Install,NiMH_Standard,0,863.31,1.84,133,0.0,0.0,1397.72,290.2,2197,0
347,27/07/2022,Nissan ,Rogue Hybrid,,Diagnostic,NiMH_Premium,0,70.14,0.85,109,0.0,0.0,182.5,19.2,2041,1
348,22/09/2022,NISSAN,Altima Hybrid,North,Diagnostic,NiMH_Standard,0,57.47,1.63,120,0.0,0.1,284.26,31.24,1344,0
349,08-29-2022,honda,Accord Hybrid,East,Diagnostic,NiMH_Standard,0,88.1,1.32,132,0.0,0.0,278.9,17.02,2686,0
350,2024-03-16,honda,CR-V Hybrid,South,Install,LiIon_Standard,1,1346.95,2.94,87,29.08,0.0,2150.06,517.84,2263,0
351,01-22-2024,HYUNDAI,Ioniq Hybrid,South,Warranty_Replacement,,1,1080.44,1.27,131,26.59,0.2,1381.92,108.24,2440,0
352,03-22-2023,TOYOTA,Camry Hybrid,South,Diagnostic,LiIon_Standard,0,30.25,1.01,126,0.0,0.1,75.83,-82.07,2915,0
353,04-08-2022,FORD,Fusion Hybrid,West,Diagnostic,NiMH_Premium,0,89.33,1.57,134,0.0,0.15,283.12,-16.4,2026,1
354,25/07/2023,Chevrolet,Malibu Hybrid,South,Diagnostic,NiMH_Premium,0,95.96,1.45,123,0.0,0.0,365.9,91.3,2157,0
355,12/03/2024,NISSAN,Rogue Hybrid,East,Warranty_Replacement,NiMH_Standard,0,987.63,1.67,92,0.0,0.05,1399.3,258.4,2527,0
356,06-04-2023,Nisan,Altima Hybrid,West,Warranty_Replacement,LiIon_Standard,0,1366.14,0.5,100,0.0,0.05,1650.67,234.53,2547,1
357,10-21-2022,HONDA,CR-V Hybrid,,Install,,1,1088.73,2.46,85,37.92,0.05,1605.57,269.82,2695,1
358,10-11-2023,NISSAN,Rogue Hybrid,South,Install,NiMH_Standard,0,1019.65,2.61,115,0.0,0.0,1523.62,203.38,2408,0
359,2023-12-25, toyota,RAV4 Hybrid,East,Install,,0,1621.58,2.27,106,0.0,0.1,2094.11,231.45,1116,0
360,10/10/2023, kia,Niro Hybrid,South,Diagnostic,LiIon_Standard,1,173.02,0.99,108,61.98,0.0,259.69,-82.6,1700,0
361,08-13-2024,Lexus  ,RX 450h,South,Install,LiIon_Standard,1,1089.03,3.65,121,53.11,0.05,1919.82,335.64,2184,0
362,2022-12-10,NISSAN,Rogue Hybrid,South,Install,NiMH_Standard,0,636.34,2.97,126,0.0,0.15,997.86,-12.72,1889,0
363,10-30-2023, honda,Insight,South,Install,NiMH_Standard,0,899.11,3.79,88,0.0,0.1,1398.62,165.84,1086,0
364,25/07/2024,NISSAN,Rogue Hybrid,North,Warranty_Replacement,NiMH_Premium,1,1260.51,0.94,130,67.08,0.0,1838.44,388.12,1535,1
365,21/08/2022,Toyota ,Prius,South,Diagnostic,LiIon_Standard,0,77.72,1.05,103,0.0,0.05,199.73,14.12,1616,1
366,11-05-2022,Hyundai ,Ioniq Hybrid,North,Warranty_Replacement,NiMH_Premium,1,1284.43,0.64,122,25.28,0.05,1600.37,212.24,1072,0
367,02-23-2022,Chevrolet,Malibu Hybrid,South,Install,NiMH_Standard,1,867.57,2.66,114,39.51,0.0,1495.89,285.71,2524,0
368,15/02/2023,ford ,Fusion Hybrid,East,Diagnostic,NiMH_Standard,0,59.18,0.68,107,0.0,0.0,239.29,107.65,1755,1
369,02-18-2022,toyota,RAV4 Hybrid,West,Diagnostic,NiMH_Premium,0,63.71,1.84,95,0.0,0.05,217.04,-21.53,2582,0
370,2024-03-28,LEXUS ,RX 450h,North,Install,,0,1275.98,3.33,94,0.0,0.1,1788.93,200.14,2740,1
371,04-08-2022,For d,Fusion Hybrid,East,Install,NiMH_Standard,0,1001.22,3.81,121,0.0,0.15,1516.0,53.54,2767,1
372,2024-01-29,Kia Motors,Optima Hybrid,South,Warranty_Replacement,NiMH_Standard,0,841.59,1.7,101,0.0,0.0,1348.18,334.94,2816,1
373,09-27-2023,Chevrolet,Volt,North,Install,NiMH_Standard,1,865.32,2.18,96,32.4,0.0,1390.49,283.08,1996,1
374,2024-12-17,ford ,Fusion Hybrid,North,Install,NiMH_Standard,1,968.43,2.16,85,41.64,0.0,1430.84,237.27,1485,0
375,01-17-2023,Nisan,Altima Hybrid,North,Diagnostic,NiMH_Premium,1,74.04,1.33,127,64.57,0.2,271.37,-36.49,1168,1
376,13/01/2023, toyota,Camry Hybrid,North,Diagnostic,NiMH_Standard,1,113.5,2.11,104,61.8,0.1,372.93,-21.3,2247,1
377,2022-09-24,kia,Optima Hybrid,North,Install,LiIon_Standard,1,1189.66,3.33,102,57.3,0.2,1675.73,89.13,1253,0
378,08-12-2023,Kia Motors,Optima Hybrid,South,Diagnostic,LiIon_Standard,0,45.91,1.01,103,0.0,0.05,153.57,3.36,1482,0
379,2022-08-29,CHEVROLET ,Volt,South,Install,LiIon_Premium,0,1736.56,2.85,114,0.0,0.0,2466.05,404.71,1488,0
380,05-05-2022,For d,Escape Hybrid,North,Diagnostic,LiIon_Premium,1,92.13,1.18,109,44.21,0.05,315.27,49.84,1547,0
381,04/11/2024,TOYOTA,Prius,North,Install,NiMH_Standard,0,796.2,4.62,112,0.0,0.0,1785.13,471.34,1744,0
382,14/01/2024,Nisan,Altima Hybrid,North,Diagnostic,NiMH_Standard,0,120.31,1.82,98,0.0,0.0,423.94,125.59,1662,1
383,2022-05-11,NISSAN,Rogue Hybrid,South,Diagnostic,NiMH_Standard,0,137.75,1.33,99,0.0,0.0,208.12,-61.29,2053,0
384,2023-11-08,Hnda,Accord Hybrid,South,Install,LiIon_Standard,0,1224.66,3.09,128,0.0,0.0,2003.37,383.48,2914,0
385,11-30-2022, toyota,Camry Hybrid,South,Install,NiMH_Standard,0,1078.48,3.24,106,0.0,0.0,1774.87,353.01,2291,1
386,07-17-2022,Toyta,Prius,,Diagnostic,NiMH_Premium,1,8.54,1.45,133,65.93,0.15,248.32,-18.61,2352,0
