job_id,job_date,vehicle_brand,vehicle_model,region,battery_type,is_mobile,parts_cost,labor_hours,hourly_rate,travel_cost,discount_pct,total_price,margin,customer_id,vehicle_age_years,mileage_at_install,avg_temp_c,failed_within_1y
219,2022-11-08 03:53:47,Chevrolet,Volt,North,LiIon_Standard,0,1075.59,1.85,131,0.0,0.0,1707.3,389.16,2472,7.3,199541.0,19.4,0
220,2023-01-29 15:24:32,Nissan,Altima Hybrid,East,NiMH_Premium,1,1181.76,4.03,127,44.59,0.15,1943.56,205.26,1577,8.4,0.0,24.0,0
221,2023-01-11 21:50:53,Honda,CR-V Hybrid,South,NiMH_Standard,0,748.39,3.33,114,0.0,0.0,1403.46,275.02,2834,9.4,118087.0,22.3,0
222,2023-02-13 17:28:03,Chevrolet,Volt,West,LiIon_Premium,0,1698.6,3.06,112,0.0,0.1,2319.3,277.52,1588,5.7,166976.0,19.1,0
223,2023-04-25 03:45:19,Kia,Niro Hybrid,South,NiMH_Standard,1,1033.8,3.18,85,34.53,0.05,1574.21,235.26,2662,5.4,99418.0,16.3,0
224,2022-11-22 23:24:30,Honda,CR-V Hybrid,South,NiMH_Premium,1,1422.51,2.95,124,51.29,0.05,2175.6,335.43,2640,9.2,141080.0,17.2,0
225,2024-06-10 13:22:33,Kia,Optima Hybrid,North,LiIon_Premium,0,1711.22,2.1,119,0.0,0.0,2465.43,503.94,1577,3.4,167095.0,6.7,0
226,2022-12-24 02:42:00,Ford,Escape Hybrid,East,NiMH_Premium,1,1322.31,3.41,129,53.44,0.0,2405.9,590.19,2615,4.0,108953.0,12.4,0
227,2023-04-29 11:04:04,Lexus,RX 450h,East,NiMH_Standard,0,947.88,2.85,89,0.0,0.1,1417.73,216.1,2734,10.4,93897.0,30.6,0
228,2024-07-31 10:20:27,Hyundai,Ioniq Hybrid,North,NiMH_Standard,0,854.03,2.04,92,0.0,0.0,1368.12,326.44,1993,9.5,157417.0,12.2,0
229,2023-04-24 16:25:09,Hyundai,Sonata Hybrid,South,LiIon_Standard,0,1069.03,3.46,118,0.0,0.05,1719.74,242.5,2079,11.7,139815.0,5.0,0
230,2022-01-12 12:07:12,Honda,CR-V Hybrid,West,NiMH_Standard,0,1095.18,2.66,109,0.0,0.0,1659.46,274.41,2018,9.4,117505.0,24.3,0
233,2023-12-12 03:03:02,Toyota,RAV4 Hybrid,East,NiMH_Standard,0,964.42,3.71,117,0.0,0.05,1792.11,393.26,2347,8.0,144450.0,19.7,0
234,2024-10-29 09:49:36,Lexus,RX 450h,South,NiMH_Standard,1,782.88,3.18,117,30.13,0.05,1220.33,35.71,2122,11.9,158413.0,20.1,0
236,2023-08-18 04:29:00,Kia,Niro Hybrid,South,NiMH_Premium,0,1455.95,3.26,123,0.0,0.0,2354.15,497.52,2002,6.7,117879.0,16.9,0
237,2022-11-13 09:28:24,Kia,Optima Hybrid,North,LiIon_Standard,0,1484.28,3.28,109,0.0,0.0,2375.47,533.27,2073,7.0,132218.0,24.4,0
238,2023-05-09 05:42:55,Chevrolet,Malibu Hybrid,South,NiMH_Premium,0,1138.47,3.41,113,0.0,0.1,1588.89,65.19,2858,7.8,140899.0,28.7,0
239,2023-04-30 16:31:46,Ford,Fusion Hybrid,East,NiMH_Standard,0,814.56,3.83,115,0.0,0.0,1549.63,294.76,1823,9.4,101525.0,14.3,0
240,2022-12-09 01:04:42,Kia,Niro Hybrid,East,NiMH_Premium,1,1212.02,2.51,122,51.41,0.0,2027.47,458.16,1448,7.8,167519.0,22.4,0
241,2022-03-22 22:25:26,Honda,Accord Hybrid,North,NiMH_Premium,1,1180.14,3.53,100,49.75,0.0,1885.18,301.85,1128,3.5,78764.0,25.8,0
242,2023-07-27 00:25:15,Hyundai,Ioniq Hybrid,West,NiMH_Premium,0,1343.97,1.62,85,0.0,0.0,1621.04,139.36,2741,7.2,114750.0,14.0,0
243,2022-09-03 19:30:16,Toyota,Camry Hybrid,North,LiIon_Standard,0,1388.75,2.9,94,0.0,0.05,1998.8,337.07,1360,7.9,150700.0,28.6,1
244,2022-12-25 02:10:46,Kia,Optima Hybrid,East,LiIon_Premium,0,1496.93,2.78,133,0.0,0.1,2096.46,229.75,1834,8.3,77743.0,25.8,0
245,2022-04-10 01:14:49,Kia,Niro Hybrid,South,LiIon_Standard,1,1355.04,4.16,96,53.63,0.0,2375.14,567.27,2512,6.7,154853.0,9.3,0
247,2022-05-19 17:39:39,Lexus,RX 450h,North,NiMH_Premium,0,1204.45,3.49,127,0.0,0.05,1949.49,302.26,1468,9.5,127612.0,29.2,0
248,2023-02-18 02:39:08,Chevrolet,Volt,North,LiIon_Standard,1,1329.87,1.59,96,42.26,0.05,1863.76,338.93,2270,3.2,173007.0,9.7,1
249,2022-06-29 01:12:53,Lexus,RX 450h,South,NiMH_Standard,0,1043.85,2.72,108,0.0,0.1,1579.05,241.6,2255,9.2,144511.0,13.2,0
251,2022-11-27 17:20:00,Honda,Accord Hybrid,North,LiIon_Premium,0,1610.03,4.98,118,0.0,0.1,2540.44,342.72,2083,13.4,113489.0,22.8,0
252,2022-11-15 23:56:54,Chevrolet,Malibu Hybrid,East,NiMH_Standard,0,892.97,2.47,114,0.0,0.1,1283.36,109.2,2408,6.2,129264.0,25.3,0
253,2022-01-13 01:31:06,Honda,CR-V Hybrid,West,LiIon_Premium,1,1646.18,3.06,110,66.53,0.15,2178.35,129.2,1442,8.2,130701.0,18.7,0
257,2022-05-16 13:57:56,Kia,Optima Hybrid,West,NiMH_Standard,0,694.55,3.32,110,0.0,0.0,1238.77,178.6,1767,7.3,200931.0,13.6,0
258,2022-11-07 15:46:23,Toyota,Camry Hybrid,East,NiMH_Standard,0,897.11,3.07,129,0.0,0.0,1466.58,173.62,2711,7.3,123388.0,16.2,0
259,2023-02-24 13:09:08,Honda,CR-V Hybrid,East,NiMH_Standard,1,893.26,1.16,89,49.37,0.15,1098.43,52.58,2760,4.9,114480.0,15.4,0
260,2024-09-18 17:00:16,Hyundai,Ioniq Hybrid,South,NiMH_Premium,0,1234.53,2.55,126,0.0,0.05,1920.83,365.45,1335,14.0,112181.0,23.9,0
262,2024-04-23 14:49:20,Honda,CR-V Hybrid,West,LiIon_Premium,1,1528.99,3.47,101,54.08,0.0,2436.36,502.76,1098,9.2,127554.0,15.2,0
263,2022-04-27 16:36:22,Ford,Fusion Hybrid,North,NiMH_Standard,0,734.57,3.97,85,0.0,0.0,1339.93,267.54,1773,6.0,74628.0,13.4,1
265,2023-06-14 13:07:11,Nissan,Altima Hybrid,North,LiIon_Standard,1,1182.08,4.02,126,70.32,0.05,2013.87,254.36,1092,5.6,104689.0,7.7,0
266,2023-11-30 02:03:29,Hyundai,Sonata Hybrid,West,NiMH_Standard,1,840.05,2.96,104,43.33,0.05,1474.43,282.74,2103,8.2,79515.0,13.8,0
267,2024-07-14 00:54:46,Chevrolet,Malibu Hybrid,South,LiIon_Standard,0,1552.56,4.27,118,0.0,0.05,2506.84,449.98,2201,1.5,84741.0,17.2,0
270,2022-10-16 20:55:31,Hyundai,Sonata Hybrid,West,LiIon_Standard,1,1427.66,3.68,134,49.8,0.0,2325.8,355.3,2573,11.2,152164.0,10.1,0
275,2024-01-17 01:38:35,Chevrolet,Volt,East,LiIon_Standard,1,1531.48,2.58,134,52.8,0.05,2358.39,427.97,2309,6.5,121051.0,5.8,0
277,2023-02-01 14:14:44,Chevrolet,Volt,East,NiMH_Standard,1,840.77,2.66,117,39.77,0.0,1306.08,114.91,1608,9.2,90326.0,24.9,1
279,2022-02-20 16:38:12,Toyota,Camry Hybrid,North,NiMH_Standard,0,974.36,4.06,97,0.0,0.0,1725.43,357.68,2785,9.3,113989.0,11.0,0
282,2023-02-23 16:13:49,Chevrolet,Volt,North,NiMH_Standard,1,836.15,1.97,101,44.37,0.1,1178.5,98.53,1539,10.9,110158.0,8.8,0
284,2024-01-20 06:01:14,Chevrolet,Volt,South,NiMH_Standard,0,1051.48,3.34,103,0.0,0.15,1406.45,10.65,1918,9.5,122108.0,29.0,0
285,2022-12-19 02:31:38,Chevrolet,Volt,North,NiMH_Premium,0,1171.38,1.96,123,0.0,0.15,1365.06,-47.49,2845,10.2,59716.0,23.9,1
286,2024-08-27 17:28:45,Nissan,Altima Hybrid,East,LiIon_Premium,1,1697.32,2.57,127,58.12,0.0,2593.58,511.9,1025,11.1,76350.0,25.2,0
288,2024-01-05 10:12:16,Hyundai,Ioniq Hybrid,South,LiIon_Standard,1,1523.59,3.05,102,65.94,0.0,2462.57,561.62,2731,7.0,62342.0,21.5,0
289,2023-07-22 19:31:34,Hyundai,Ioniq Hybrid,West,NiMH_Premium,0,1218.51,4.18,100,0.0,0.0,1871.54,234.66,1166,14.5,84016.0,27.2,0
290,2022-08-15 20:07:47,Chevrolet,Volt,South,NiMH_Standard,0,1029.33,2.76,112,0.0,0.05,1611.53,273.08,2012,9.1,91091.0,24.2,0
291,2024-10-05 07:29:56,Lexus,ES 300h,West,LiIon_Standard,1,1303.59,2.45,120,54.25,0.0,2234.16,582.61,1310,7.9,78618.0,15.6,0
292,2024-04-18 05:28:41,Ford,Fusion Hybrid,North,NiMH_Premium,0,1210.23,5.2,91,0.0,0.1,1880.4,197.23,2118,5.5,150577.0,10.5,0
296,2023-03-31 20:59:31,Hyundai,Sonata Hybrid,East,LiIon_Standard,0,1309.37,2.78,96,0.0,0.0,1937.46,361.35,2485,7.4,193598.0,9.0,0
298,2024-03-03 18:16:50,Chevrolet,Volt,South,LiIon_Premium,0,1550.11,3.74,106,0.0,0.0,2484.96,538.77,2225,9.2,153023.0,17.0,0
299,2024-01-11 04:23:02,Ford,Escape Hybrid,East,NiMH_Premium,0,1091.63,3.32,113,0.0,0.1,1513.17,46.01,1163,8.3,97384.0,10.3,0
300,2022-01-17 12:13:45,Toyota,Camry Hybrid,East,NiMH_Standard,0,1027.48,3.86,86,0.0,0.15,1501.15,141.57,1042,13.5,128407.0,12.4,0
301,2023-06-06 07:55:12,Ford,Escape Hybrid,West,NiMH_Standard,0,1108.82,3.84,99,0.0,0.0,1829.29,340.78,1328,6.8,117343.0,16.9,0
302,2024-05-09 08:03:37,Lexus,RX 450h,South,LiIon_Standard,0,1225.45,3.17,96,0.0,0.0,1912.08,382.61,2079,10.0,95647.0,27.8,0
304,2022-11-16 22:05:01,Nissan,Altima Hybrid,East,NiMH_Premium,1,1222.8,3.89,127,49.25,0.0,2321.59,555.9,1732,4.6,172989.0,7.4,0
305,2022-02-18 06:32:31,Hyundai,Ioniq Hybrid,North,NiMH_Standard,0,885.54,2.11,113,0.0,0.15,1211.27,87.19,1896,14.5,200289.0,18.2,0
306,2022-06-17 09:38:00,Honda,Insight,North,LiIon_Standard,0,1522.24,5.0,130,0.0,0.1,2420.39,248.34,2978,4.4,61200.0,9.2,0
308,2023-05-01 06:48:07,Hyundai,Ioniq Hybrid,East,NiMH_Standard,1,1048.89,2.72,123,51.46,0.1,1603.49,168.68,1888,14.2,177611.0,14.1,0
309,2023-01-20 17:25:21,Ford,Escape Hybrid,North,LiIon_Premium,0,1745.77,2.03,93,0.0,0.15,2218.51,283.9,2005,7.6,96361.0,24.5,0
310,2022-04-10 03:22:30,Toyota,Prius,North,NiMH_Standard,1,897.97,2.05,125,59.69,0.0,1412.69,198.24,2548,1.3,109507.0,12.1,0
311,2023-01-08 10:32:36,Kia,Optima Hybrid,North,NiMH_Standard,1,1064.64,3.78,115,66.5,0.0,2043.82,478.07,2467,12.1,131307.0,16.2,0
312,2022-11-14 10:22:52,Kia,Niro Hybrid,West,NiMH_Premium,0,1234.82,4.82,86,0.0,0.1,1896.03,247.03,2958,8.2,181906.0,19.0,0
313,2023-06-19 00:23:08,Toyota,Prius,East,LiIon_Standard,0,1288.43,2.55,119,0.0,0.1,1901.22,309.79,2271,6.6,131250.0,22.9,0
314,2022-03-28 16:29:28,Ford,Escape Hybrid,North,NiMH_Standard,0,1065.53,3.28,108,0.0,0.0,1824.75,405.21,2907,9.9,136498.0,14.2,0
315,2024-05-15 16:21:53,Honda,Accord Hybrid,North,NiMH_Premium,1,1349.91,3.18,85,25.16,0.05,1953.74,308.7,2222,10.0,154135.0,26.8,0
316,2023-04-02 15:07:09,Kia,Niro Hybrid,East,NiMH_Standard,0,1044.24,3.8,127,0.0,0.0,1990.18,463.32,2076,9.2,160446.0,14.9,0
317,2022-12-15 01:57:18,Kia,Optima Hybrid,North,NiMH_Premium,0,733.46,4.77,111,0.0,0.05,1517.85,254.37,2115,11.4,140445.0,21.4,0
319,2024-03-26 05:01:07,Nissan,Altima Hybrid,South,LiIon_Premium,0,1725.45,2.81,113,0.0,0.0,2667.86,624.98,1401,8.8,160694.0,16.7,0
320,2022-05-30 20:07:45,Lexus,ES 300h,West,NiMH_Premium,0,1195.82,3.42,89,0.0,0.1,1694.68,194.22,1732,9.9,96084.0,23.2,0
321,2022-06-10 09:06:45,Ford,Escape Hybrid,North,LiIon_Standard,1,1373.17,3.5,101,53.69,0.05,2082.23,301.61,2209,6.4,50621.0,32.2,0
322,2022-01-03 08:11:18,Toyota,RAV4 Hybrid,East,NiMH_Premium,1,1231.27,2.98,120,57.2,0.1,1806.0,159.46,2212,10.3,193000.0,16.1,0
324,2023-01-24 10:10:34,Nissan,Rogue Hybrid,West,NiMH_Standard,0,867.84,2.36,129,0.0,0.05,1325.5,153.09,2607,6.4,78493.0,17.9,0
325,2023-02-15 17:18:47,Nissan,Rogue Hybrid,West,LiIon_Premium,0,1879.78,3.92,100,0.0,0.0,2811.56,539.92,2425,4.6,98646.0,15.0,0
326,2023-07-12 18:57:59,Honda,Insight,East,NiMH_Standard,0,993.47,4.0,107,0.0,0.0,1699.58,277.99,2050,7.4,106739.0,13.9,0
327,2023-08-14 10:27:35,Honda,CR-V Hybrid,South,LiIon_Standard,0,1365.1,2.83,107,0.0,0.1,1913.48,245.14,1904,7.2,99844.0,13.1,0
329,2022-04-28 23:39:48,Honda,CR-V Hybrid,West,LiIon_Standard,1,1438.87,3.96,125,71.47,0.0,2403.4,398.33,2162,10.8,90954.0,17.9,0
330,2024-05-14 03:10:20,Hyundai,Ioniq Hybrid,East,NiMH_Standard,1,1022.6,1.64,91,32.82,0.2,1133.26,-71.09,1855,3.6,138543.0,12.6,0
333,2024-09-19 07:18:25,Ford,Fusion Hybrid,South,NiMH_Standard,0,920.89,3.24,134,0.0,0.0,1713.83,358.86,1746,11.3,138969.0,12.8,0
334,2023-05-23 13:11:50,Lexus,ES 300h,West,LiIon_Standard,0,1530.03,2.1,96,0.0,0.05,2043.64,312.34,1795,6.1,144797.0,-4.2,0
335,2024-06-23 21:41:41,Chevrolet,Malibu Hybrid,East,LiIon_Standard,1,1431.73,3.09,103,58.37,0.0,2290.57,481.81,1199,0.6,142288.0,27.7,0
340,2023-03-17 20:20:16,Nissan,Rogue Hybrid,North,NiMH_Standard,1,816.45,1.69,126,55.97,0.0,1400.52,315.62,1532,4.4,103333.0,29.5,0
341,2023-07-06 13:48:29,Kia,Niro Hybrid,East,LiIon_Premium,0,1925.86,3.07,123,0.0,0.05,2750.79,447.87,1813,7.1,103267.0,22.5,0
342,2024-11-15 03:55:13,Ford,Escape Hybrid,South,NiMH_Standard,0,930.34,2.89,126,0.0,0.0,1696.38,401.8,2409,9.3,164768.0,11.9,0
344,2024-06-29 12:47:20,Hyundai,Ioniq Hybrid,North,NiMH_Premium,0,1168.02,2.72,128,0.0,0.1,1671.69,155.33,1132,7.6,99145.0,9.2,0
345,2024-08-29 16:30:09,Nissan,Altima Hybrid,North,NiMH_Standard,0,814.33,2.18,110,0.0,0.15,1100.2,45.75,1840,4.4,98350.0,7.0,0
346,2024-11-22 22:30:59,Ford,Fusion Hybrid,East,NiMH_Standard,0,863.31,1.84,133,0.0,0.0,1397.72,290.2,2197,5.7,157180.0,22.5,0
350,2024-03-16 00:49:17,Honda,CR-V Hybrid,South,LiIon_Standard,1,1346.95,2.94,87,29.08,0.0,2150.06,517.84,2263,4.4,119257.0,26.9,1
357,2022-10-21 14:23:06,Honda,CR-V Hybrid,East,NiMH_Standard,1,1088.73,2.46,85,37.92,0.05,1605.57,269.82,2695,8.8,99797.0,19.2,0
358,2023-10-11 11:20:40,Nissan,Rogue Hybrid,South,NiMH_Standard,0,1019.65,2.61,115,0.0,0.0,1523.62,203.38,2408,7.7,100175.0,24.0,1
359,2023-12-25 17:22:53,Toyota,RAV4 Hybrid,East,LiIon_Standard,0,1621.58,2.27,106,0.0,0.1,2094.11,231.45,1116,9.8,164956.0,21.1,0
361,2024-08-13 23:25:58,Lexus,RX 450h,South,LiIon_Standard,1,1089.03,3.65,121,53.11,0.05,1919.82,335.64,2184,2.7,143441.0,12.6,0
362,2022-12-10 18:12:18,Nissan,Rogue Hybrid,South,NiMH_Standard,0,636.34,2.97,126,0.0,0.15,997.86,-12.72,1889,6.4,129461.0,25.1,1
363,2023-10-30 12:35:12,Honda,Insight,South,NiMH_Standard,0,899.11,3.79,88,0.0,0.1,1398.62,165.84,1086,14.1,73346.0,24.6,1
367,2022-02-23 20:04:12,Chevrolet,Malibu Hybrid,South,NiMH_Standard,1,867.57,2.66,114,39.51,0.0,1495.89,285.71,2524,9.9,129632.0,11.1,0
370,2024-03-28 06:43:42,Lexus,RX 450h,North,LiIon_Standard,0,1275.98,3.33,94,0.0,0.1,1788.93,200.14,2740,7.1,111488.0,23.6,0
371,2022-04-08 05:58:34,Ford,Fusion Hybrid,East,NiMH_Standard,0,1001.22,3.81,121,0.0,0.15,1516.0,53.54,2767,5.0,83502.0,17.0,0
373,2023-09-27 21:36:53,Chevrolet,Volt,North,NiMH_Standard,1,865.32,2.18,96,32.4,0.0,1390.49,283.08,1996,11.3,95936.0,16.2,0
374,2024-12-17 17:58:20,Ford,Fusion Hybrid,North,NiMH_Standard,1,968.43,2.16,85,41.64,0.0,1430.84,237.27,1485,12.6,147846.0,20.7,0
377,2022-09-24 04:51:04,Kia,Optima Hybrid,North,LiIon_Standard,1,1189.66,3.33,102,57.3,0.2,1675.73,89.13,1253,4.6,169697.0,20.5,0
379,2022-08-29 03:22:34,Chevrolet,Volt,South,LiIon_Premium,0,1736.56,2.85,114,0.0,0.0,2466.05,404.71,1488,4.8,77704.0,24.2,0
381,2024-11-04 16:43:21,Toyota,Prius,North,NiMH_Standard,0,796.2,4.62,112,0.0,0.0,1785.13,471.34,1744,8.8,82749.0,12.1,0
384,2023-11-08 18:40:20,Honda,Accord Hybrid,South,LiIon_Standard,0,1224.66,3.09,128,0.0,0.0,2003.37,383.48,2914,9.1,147765.0,22.0,0
385,2022-11-30 18:31:21,Toyota,Camry Hybrid,South,NiMH_Standard,0,1078.48,3.24,106,0.0,0.0,1774.87,353.01,2291,9.4,103632.0,9.9,0
387,2023-06-01 06:25:20,Toyota,RAV4 Hybrid,North,NiMH_Standard,0,1029.13,2.67,127,0.0,0.1,1566.6,198.45,1325,13.5,142110.0,16.7,1
388,2022-01-01 11:48:48,Lexus,RX 450h,West,NiMH_Standard,0,797.07,2.32,120,0.0,0.1,1185.77,109.73,1228,5.1,103094.0,17.2,0
389,2023-01-24 22:29:57,Nissan,Altima Hybrid,North,LiIon_Standard,0,1417.13,3.83,112,0.0,0.0,2233.77,388.15,1377,8.1,143080.0,24.8,0
391,2023-03-08 19:05:36,Kia,Niro Hybrid,North,NiMH_Premium,0,1191.78,3.76,87,0.0,0.0,1808.63,289.82,1345,10.2,65051.0,18.1,0
392,2022-04-19 12:18:39,Honda,CR-V Hybrid,West,LiIon_Premium,0,1602.79,4.32,109,0.0,0.0,2527.49,454.16,2967,10.1,141973.0,16.2,0
394,2024-01-18 07:19:38,Hyundai,Sonata Hybrid,East,NiMH_Standard,1,1119.59,3.29,90,46.54,0.0,1876.41,414.46,2658,6.1,36031.0,28.0,0
395,2024-12-26 23:21:08,Kia,Niro Hybrid,West,NiMH_Premium,0,1187.05,5.56,94,0.0,0.15,1823.8,114.1,1604,6.2,157013.0,15.0,0
396,2023-11-20 14:35:05,Lexus,ES 300h,North,LiIon_Standard,1,1553.24,3.17,88,48.33,0.1,2178.77,298.63,1312,6.6,118639.0,14.7,0
397,2022-02-25 07:54:36,Toyota,Camry Hybrid,West,NiMH_Premium,1,1153.7,2.13,109,49.0,0.0,1730.44,295.84,1333,13.1,137649.0,4.9,0
398,2024-06-04 22:11:53,Honda,CR-V Hybrid,North,NiMH_Standard,0,1079.01,2.78,112,0.0,0.05,1555.18,165.36,2715,5.1,129485.0,16.5,0
400,2023-12-15 06:28:10,Ford,Fusion Hybrid,South,NiMH_Standard,0,865.62,1.96,87,0.0,0.0,1281.08,244.54,1818,7.0,51766.0,11.4,0
402,2024-04-22 11:30:04,Lexus,ES 300h,West,LiIon_Standard,1,1484.52,3.89,129,23.16,0.1,2138.84,129.98,1712,10.3,174673.0,16.2,0
403,2022-09-12 06:50:53,Ford,Escape Hybrid,North,LiIon_Premium,1,1722.23,2.78,86,23.03,0.1,2267.11,282.54,1738,4.7,133379.0,19.7,0
404,2023-04-07 06:24:48,Nissan,Rogue Hybrid,West,LiIon_Standard,1,1049.43,2.91,123,51.9,0.0,1752.81,293.33,2498,8.8,150253.0,10.4,0
405,2023-07-10 15:18:46,Chevrolet,Volt,South,LiIon_Premium,0,1542.78,3.86,98,0.0,0.05,2231.91,310.97,2648,2.3,88031.0,12.2,0
407,2023-12-01 11:27:43,Chevrolet,Volt,West,LiIon_Standard,0,1412.09,1.83,87,0.0,0.0,1788.93,218.06,1667,8.6,129631.0,6.8,0
408,2024-02-08 07:40:48,Honda,Insight,North,LiIon_Standard,1,1396.6,1.89,85,26.47,0.0,2005.34,421.71,1903,8.2,67604.0,14.4,0
409,2022-04-24 20:03:07,Nissan,Altima Hybrid,West,NiMH_Premium,0,1163.95,3.47,105,0.0,0.0,1935.28,407.45,1349,8.5,125969.0,11.4,0
411,2022-02-12 12:02:44,Honda,Accord Hybrid,East,LiIon_Premium,0,1785.97,2.45,116,0.0,0.0,2551.36,481.66,1464,5.4,82417.0,33.0,0
413,2023-04-08 06:50:18,Ford,Fusion Hybrid,South,NiMH_Premium,0,1254.92,2.78,117,0.0,0.0,2132.78,552.18,1068,8.7,300000.0,28.5,0
414,2022-08-14 02:04:29,Honda,Accord Hybrid,East,LiIon_Premium,1,1744.7,3.89,121,16.71,0.0,2875.79,643.3,1476,7.9,144206.0,27.4,0
416,2022-10-10 15:05:06,Kia,Niro Hybrid,North,LiIon_Premium,0,1747.72,2.47,118,0.0,0.15,2119.6,80.44,1370,11.9,173234.0,8.9,0
417,2022-03-03 16:11:02,Nissan,Rogue Hybrid,North,LiIon_Premium,0,1712.25,2.05,90,0.0,0.0,2244.26,347.73,2393,9.9,110017.0,16.8,0
419,2024-04-09 08:37:10,Ford,Escape Hybrid,North,LiIon_Premium,1,1539.91,3.27,118,60.09,0.0,2546.78,560.87,1926,3.7,135960.0,9.6,0
420,2022-01-11 03:59:37,Hyundai,Ioniq Hybrid,East,NiMH_Premium,1,1273.74,4.69,128,55.6,0.2,1811.23,-118.7,2213,5.5,156214.0,30.9,0
421,2023-06-24 16:26:26,Nissan,Altima Hybrid,West,LiIon_Standard,1,1423.19,3.17,111,45.11,0.0,2201.68,381.04,2121,6.2,77090.0,23.8,0
422,2023-04-03 00:18:41,Kia,Optima Hybrid,North,NiMH_Premium,1,1238.51,2.96,106,42.65,0.0,1928.03,333.42,2599,8.5,93097.0,10.6,0
424,2022-01-04 00:45:19,Hyundai,Sonata Hybrid,East,NiMH_Premium,0,1186.81,3.56,95,0.0,0.1,1731.7,206.98,2485,7.5,158900.0,20.6,0
426,2023-09-11 16:36:20,Honda,Accord Hybrid,East,NiMH_Standard,1,907.83,4.84,108,62.07,0.0,1880.38,387.58,1890,7.5,111278.0,7.6,0
430,2023-09-08 13:15:57,Kia,Optima Hybrid,East,LiIon_Standard,0,1333.93,3.28,92,0.0,0.1,1829.0,193.61,1925,16.5,90094.0,17.0,0
431,2022-02-11 07:46:30,Toyota,Prius,East,NiMH_Standard,0,853.89,4.22,116,0.0,0.1,1453.75,110.3,2486,6.5,94761.0,16.8,0
432,2024-01-30 09:42:17,Kia,Optima Hybrid,North,NiMH_Premium,1,1146.22,2.53,112,55.35,0.1,1720.02,235.3,2831,12.2,71101.0,23.2,0
434,2022-01-01 00:20:45,Honda,CR-V Hybrid,West,NiMH_Standard,0,814.89,3.13,109,0.0,0.05,1355.8,199.56,1652,7.6,41626.0,24.9,0
436,2022-03-07 02:08:06,Toyota,Prius,South,NiMH_Standard,1,906.82,2.83,105,52.36,0.1,1440.73,184.61,1567,1.5,52155.0,18.1,0
438,2024-02-04 19:35:34,Nissan,Rogue Hybrid,North,NiMH_Standard,1,1060.58,3.59,102,33.07,0.0,1777.53,318.15,2190,8.6,121828.0,16.4,0
440,2024-05-29 04:12:57,Chevrolet,Malibu Hybrid,North,LiIon_Standard,0,1375.7,2.34,134,0.0,0.1,1896.24,206.48,2173,11.4,146865.0,-4.6,0
441,2022-10-10 06:19:55,Nissan,Rogue Hybrid,West,NiMH_Standard,0,1069.99,4.08,99,0.0,0.05,1773.23,299.67,1212,9.9,220757.0,28.9,0
446,2024-02-14 14:00:59,Kia,Niro Hybrid,South,NiMH_Standard,1,924.8,3.53,126,71.6,0.0,1804.69,363.71,1502,8.8,118345.0,13.4,0
448,2024-03-20 20:25:23,Nissan,Altima Hybrid,East,NiMH_Premium,0,1242.52,3.3,116,0.0,0.1,1819.75,194.37,2963,8.1,68802.0,18.7,0
449,2023-05-05 11:15:27,Hyundai,Sonata Hybrid,West,NiMH_Standard,0,486.65,3.52,95,0.0,0.0,1070.57,249.32,1654,6.5,118862.0,33.8,0
450,2024-03-04 04:38:26,Ford,Escape Hybrid,West,LiIon_Premium,0,1804.41,1.12,98,0.0,0.0,2345.68,431.7,2291,10.7,148117.0,9.6,0
451,2024-07-11 04:06:14,Nissan,Altima Hybrid,North,LiIon_Standard,1,1411.78,3.16,134,61.08,0.15,2011.27,115.37,1710,6.7,161207.0,18.1,0
452,2024-03-19 02:51:46,Nissan,Rogue Hybrid,East,LiIon_Standard,1,1263.85,3.56,104,23.08,0.0,1990.64,333.92,1340,6.1,157325.0,21.5,0
454,2022-03-23 01:14:16,Toyota,Camry Hybrid,West,NiMH_Standard,1,975.36,3.64,123,48.37,0.1,1661.11,189.43,2781,9.2,142911.0,25.6,0
456,2022-03-11 06:46:34,Hyundai,Sonata Hybrid,South,LiIon_Standard,1,1452.56,2.17,90,24.71,0.0,2078.08,405.69,1984,7.1,123812.0,18.0,0
457,2022-04-24 16:18:41,Honda,Accord Hybrid,North,NiMH_Premium,0,1047.9,1.56,126,0.0,0.05,1474.96,230.47,1438,11.8,149472.0,26.2,0
458,2023-01-31 10:13:55,Kia,Niro Hybrid,North,NiMH_Standard,0,893.13,3.87,102,0.0,0.0,1632.8,344.54,2520,9.4,72607.0,15.1,0
459,2023-05-24 05:12:27,Lexus,ES 300h,North,NiMH_Standard,0,881.16,3.56,91,0.0,0.0,1532.13,326.79,1269,5.7,39673.0,21.8,0
460,2023-08-01 17:14:29,Toyota,Camry Hybrid,West,LiIon_Premium,0,1600.95,3.93,133,0.0,0.0,2597.65,473.37,2153,4.6,203730.0,20.9,0
462,2024-04-15 01:37:43,Honda,CR-V Hybrid,West,NiMH_Standard,0,1057.24,3.64,116,0.0,0.0,1891.64,411.8,2041,6.3,118119.0,17.4,0
463,2023-04-09 01:37:59,Kia,Optima Hybrid,North,LiIon_Standard,0,1449.73,1.8,98,0.0,0.05,1875.71,249.79,1372,15.0,141356.0,20.3,0
465,2024-02-20 06:47:51,Toyota,RAV4 Hybrid,North,NiMH_Standard,1,696.49,3.1,119,26.74,0.0,1313.42,221.2,1356,7.3,7930.0,11.9,0
