job_id,job_date,vehicle_brand,vehicle_model,region,job_type,battery_type,is_mobile,parts_cost,labor_hours,hourly_rate,travel_cost,discount_pct,total_price,margin,customer_id,is_repeat_customer
177,2024-03-01 10:24:54,Kia,Optima Hybrid,South,Install,NiMH_Standard,0,997.7,3.32,108,0.0,0.0,1715.77,359.96,1563,0
178,2022-06-27 22:15:31,Honda,Insight,West,Install,LiIon_Premium,0,1542.8,2.87,86,0.0,0.2,1868.67,78.94,1763,0
179,2022-07-05 12:09:23,Nissan,Rogue Hybrid,East,Install,LiIon_Premium,0,1639.84,2.6,88,0.0,0.0,2422.89,554.24,1593,1
180,2023-06-29 03:51:06,Hyundai,Ioniq Hybrid,South,Install,LiIon_Premium,0,1644.56,2.84,125,0.0,0.05,2381.24,381.23,1313,1
181,2023-12-23 10:43:17,Nissan,Altima Hybrid,West,Diagnostic,LiIon_Premium,0,116.14,0.5,102,0.0,0.2,112.71,-54.43,1142,1
182,2024-01-01 12:02:20,Honda,Accord Hybrid,West,Install,LiIon_Standard,0,1227.01,1.56,129,0.0,0.0,1914.72,486.94,1270,0
183,2024-05-11 09:49:46,Chevrolet,Malibu Hybrid,North,Install,NiMH_Premium,1,1254.29,4.0,110,65.88,0.0,2148.87,389.01,2693,0
184,2022-04-24 05:05:11,Kia,Optima Hybrid,East,Diagnostic,LiIon_Premium,0,85.87,1.43,128,0.0,0.0,114.54,-154.51,1053,0
185,2022-07-09 22:05:15,Chevrolet,Volt,North,Install,NiMH_Standard,1,1008.39,1.07,91,44.32,0.05,1224.43,74.38,2790,0
186,2022-06-14 04:52:07,Chevrolet,Malibu Hybrid,East,Diagnostic,LiIon_Standard,0,105.51,0.91,127,0.0,0.0,114.23,-107.07,1440,1
187,2023-08-16 10:52:20,Honda,Accord Hybrid,North,Install,NiMH_Premium,1,1195.99,3.7,112,36.05,0.0,2106.32,459.39,2209,0
188,2023-11-26 05:03:45,Chevrolet,Volt,East,Install,LiIon_Standard,1,1096.44,2.78,106,35.32,0.1,1763.72,337.69,1514,0
189,2022-05-07 12:15:35,Honda,CR-V Hybrid,North,Diagnostic,NiMH_Premium,0,73.05,1.82,111,0.0,0.0,139.68,-135.66,2781,0
190,2024-08-09 05:35:18,Ford,Escape Hybrid,South,Install,NiMH_Premium,0,1197.61,3.84,101,0.0,0.05,1823.22,237.79,1080,1
191,2022-11-29 06:33:33,Kia,Optima Hybrid,West,Install,NiMH_Standard,1,934.32,1.91,115,41.56,0.0,1502.21,306.14,2428,0
192,2023-12-25 03:44:13,Kia,Optima Hybrid,South,Diagnostic,NiMH_Premium,0,57.87,1.13,123,0.0,0.05,322.97,126.31,2869,0
193,2024-04-03 00:43:35,Hyundai,Sonata Hybrid,West,Install,NiMH_Premium,0,1336.91,2.64,125,0.0,0.05,1919.8,252.7,1881,1
194,2022-02-09 15:27:44,Ford,Fusion Hybrid,West,Diagnostic,NiMH_Standard,0,80.41,0.51,133,0.0,0.0,209.65,62.03,1901,0
195,2024-08-04 23:23:29,Nissan,Rogue Hybrid,West,Diagnostic,NiMH_Standard,1,52.39,0.5,105,68.28,0.0,170.47,-2.69,1299,1
196,2024-11-28 14:58:37,Toyota,Camry Hybrid,North,Warranty_Replacement,NiMH_Premium,0,1145.01,1.44,123,0.0,0.0,1860.59,538.98,2757,1
197,2024-11-15 16:56:35,Ford,Fusion Hybrid,West,Install,NiMH_Standard,0,1131.43,2.49,129,0.0,0.0,1826.92,374.63,2916,0
198,2022-06-02 18:14:28,Toyota,Camry Hybrid,North,Install,LiIon_Standard,0,1379.73,3.23,85,0.0,0.0,2095.94,441.95,1993,0
199,2023-03-06 23:02:32,Ford,Fusion Hybrid,South,Diagnostic,NiMH_Standard,1,111.45,1.72,108,75.06,0.05,395.66,23.17,2384,0
200,2022-09-12 15:44:07,Nissan,Altima Hybrid,West,Install,NiMH_Premium,0,1075.01,3.41,120,0.0,0.0,1822.22,337.9,2516,0
201,2023-05-09 15:07:13,Ford,Escape Hybrid,East,Install,NiMH_Standard,1,817.34,3.6,107,18.7,0.0,1602.58,381.31,1708,1
202,2024-12-03 14:08:24,Nissan,Rogue Hybrid,South,Install,NiMH_Premium,1,1118.23,2.79,90,67.01,0.0,1702.33,266.29,1007,0
203,2024-04-15 14:52:17,Chevrolet,Malibu Hybrid,South,Install,NiMH_Premium,0,1222.13,3.48,117,0.0,0.1,1689.12,59.55,1257,0
204,2024-04-24 06:44:49,Kia,Optima Hybrid,West,Install,LiIon_Standard,0,1279.12,2.88,105,0.0,0.0,1965.05,383.4,2793,1
205,2023-04-08 00:20:38,Chevrolet,Malibu Hybrid,East,Install,NiMH_Premium,1,1141.26,2.65,115,52.87,0.05,1841.47,342.95,2597,1
206,2024-10-22 13:14:06,Ford,Fusion Hybrid,South,Install,NiMH_Premium,1,1156.31,4.52,85,29.88,0.05,1820.47,250.27,1189,1
207,2024-10-04 11:01:25,Lexus,ES 300h,West,Install,NiMH_Standard,0,804.72,1.14,85,0.0,0.0,1141.47,240.23,2604,1
208,2024-06-02 05:57:55,Nissan,Altima Hybrid,North,Warranty_Replacement,NiMH_Premium,0,1178.42,0.69,115,0.0,0.0,1474.37,216.75,2766,0
209,2024-06-10 20:22:36,Ford,Escape Hybrid,North,Install,NiMH_Premium,0,1333.59,3.31,134,0.0,0.0,2305.78,529.17,2086,0
210,2023-12-15 15:34:55,Lexus,ES 300h,East,Install,LiIon_Standard,0,1118.42,2.79,116,0.0,0.05,1761.72,319.89,1902,0
211,2022-04-15 09:26:00,Ford,Fusion Hybrid,West,Install,NiMH_Premium,0,1241.58,1.85,132,0.0,0.0,1858.87,373.04,2999,1
212,2022-11-08 14:03:10,Kia,Niro Hybrid,North,Install,LiIon_Standard,0,1465.61,2.16,127,0.0,0.0,2187.83,448.36,2743,0
213,2024-04-21 19:52:08,Lexus,ES 300h,North,Warranty_Replacement,NiMH_Premium,0,1178.02,1.35,99,0.0,0.15,1299.19,-12.77,1772,1
214,2022-12-24 22:26:39,Chevrolet,Volt,North,Warranty_Replacement,NiMH_Standard,1,836.53,2.62,90,23.9,0.1,1136.62,39.96,1953,1
215,2022-07-08 18:32:50,Kia,Optima Hybrid,West,Install,NiMH_Standard,1,1010.91,3.97,112,32.42,0.0,1850.19,362.23,2884,0
216,2024-11-03 06:17:01,Ford,Fusion Hybrid,North,Install,NiMH_Standard,1,781.89,4.31,116,38.55,0.15,1438.06,117.47,2843,1
217,2023-06-19 17:39:13,Toyota,Camry Hybrid,South,Install,NiMH_Premium,1,1197.28,1.73,123,56.8,0.0,1878.55,411.83,2260,0
218,2024-07-31 09:14:28,Toyota,RAV4 Hybrid,West,Install,LiIon_Standard,1,1175.22,1.91,111,51.09,0.0,1768.35,330.44,2296,1
219,2022-11-08 03:53:47,Chevrolet,Volt,North,Install,LiIon_Standard,0,1075.59,1.85,131,0.0,0.0,1707.3,389.16,2472,0
220,2023-01-29 15:24:32,Nissan,Altima Hybrid,East,Install,NiMH_Premium,1,1181.76,4.03,127,44.59,0.15,1943.56,205.26,1577,1
221,2023-01-11 21:50:53,Honda,CR-V Hybrid,South,Install,NiMH_Standard,0,748.39,3.33,114,0.0,0.0,1403.46,275.02,2834,1
222,2023-02-13 17:28:03,Chevrolet,Volt,West,Install,LiIon_Premium,0,1698.6,3.06,112,0.0,0.1,2319.3,277.52,1588,0
223,2023-04-25 03:45:19,Kia,Niro Hybrid,South,Install,NiMH_Standard,1,1033.8,3.18,85,34.53,0.05,1574.21,235.26,2662,1
224,2022-11-22 23:24:30,Honda,CR-V Hybrid,South,Install,NiMH_Premium,1,1422.51,2.95,124,51.29,0.05,2175.6,335.43,2640,0
225,2024-06-10 13:22:33,Kia,Optima Hybrid,North,Install,LiIon_Premium,0,1711.22,2.1,119,0.0,0.0,2465.43,503.94,1577,0
226,2022-12-24 02:42:00,Ford,Escape Hybrid,East,Install,NiMH_Premium,1,1322.31,3.41,129,53.44,0.0,2405.9,590.19,2615,0
227,2023-04-29 11:04:04,Lexus,RX 450h,East,Install,NiMH_Standard,0,947.88,2.85,89,0.0,0.1,1417.73,216.1,2734,1
228,2024-07-31 10:20:27,Hyundai,Ioniq Hybrid,North,Install,NiMH_Standard,0,854.03,2.04,92,0.0,0.0,1368.12,326.44,1993,1
229,2023-04-24 16:25:09,Hyundai,Sonata Hybrid,South,Install,LiIon_Standard,0,1069.03,3.46,118,0.0,0.05,1719.74,242.5,2079,0
230,2022-01-12 12:07:12,Honda,CR-V Hybrid,West,Install,NiMH_Standard,0,1095.18,2.66,109,0.0,0.0,1659.46,274.41,2018,1
231,2022-01-01 12:49:29,Chevrolet,Volt,North,Diagnostic,LiIon_Standard,1,48.53,1.31,114,47.36,0.1,271.25,25.59,1089,1
232,2023-04-23 11:27:46,Lexus,ES 300h,North,Warranty_Replacement,NiMH_Premium,0,1365.93,1.91,106,0.0,0.1,1854.29,285.63,2081,0
233,2023-12-12 03:03:02,Toyota,RAV4 Hybrid,East,Install,NiMH_Standard,0,964.42,3.71,117,0.0,0.05,1792.11,393.26,2347,1
234,2024-10-29 09:49:36,Lexus,RX 450h,South,Install,NiMH_Standard,1,782.88,3.18,117,30.13,0.05,1220.33,35.71,2122,0
235,2022-05-24 05:32:26,Chevrolet,Malibu Hybrid,North,Diagnostic,LiIon_Standard,0,89.36,0.76,94,0.0,0.0,372.4,211.77,1999,1
236,2023-08-18 04:29:00,Kia,Niro Hybrid,South,Install,NiMH_Premium,0,1455.95,3.26,123,0.0,0.0,2354.15,497.52,2002,0
237,2022-11-13 09:28:24,Kia,Optima Hybrid,North,Install,LiIon_Standard,0,1484.28,3.28,109,0.0,0.0,2375.47,533.27,2073,1
238,2023-05-09 05:42:55,Chevrolet,Malibu Hybrid,South,Install,NiMH_Premium,0,1138.47,3.41,113,0.0,0.1,1588.89,65.19,2858,0
239,2023-04-30 16:31:46,Ford,Fusion Hybrid,East,Install,NiMH_Standard,0,814.56,3.83,115,0.0,0.0,1549.63,294.76,1823,0
240,2022-12-09 01:04:42,Kia,Niro Hybrid,East,Install,NiMH_Premium,1,1212.02,2.51,122,51.41,0.0,2027.47,458.16,1448,1
241,2022-03-22 22:25:26,Honda,Accord Hybrid,North,Install,NiMH_Premium,1,1180.14,3.53,100,49.75,0.0,1885.18,301.85,1128,1
242,2023-07-27 00:25:15,Hyundai,Ioniq Hybrid,West,Install,NiMH_Premium,0,1343.97,1.62,85,0.0,0.0,1621.04,139.36,2741,1
243,2022-09-03 19:30:16,Toyota,Camry Hybrid,North,Install,LiIon_Standard,0,1388.75,2.9,94,0.0,0.05,1998.8,337.07,1360,1
244,2022-12-25 02:10:46,Kia,Optima Hybrid,East,Install,LiIon_Premium,0,1496.93,2.78,133,0.0,0.1,2096.46,229.75,1834,1
245,2022-04-10 01:14:49,Kia,Niro Hybrid,South,Install,LiIon_Standard,1,1355.04,4.16,96,53.63,0.0,2375.14,567.27,2512,0
246,2022-02-24 07:53:21,Toyota,Camry Hybrid,East,Diagnostic,NiMH_Premium,0,74.63,1.12,97,0.0,0.0,189.0,5.55,1357,0
247,2022-05-19 17:39:39,Lexus,RX 450h,North,Install,NiMH_Premium,0,1204.45,3.49,127,0.0,0.05,1949.49,302.26,1468,0
248,2023-02-18 02:39:08,Chevrolet,Volt,North,Install,LiIon_Standard,1,1329.87,1.59,96,42.26,0.05,1863.76,338.93,2270,0
249,2022-06-29 01:12:53,Lexus,RX 450h,South,Install,NiMH_Standard,0,1043.85,2.72,108,0.0,0.1,1579.05,241.6,2255,1
250,2022-09-11 09:58:06,Toyota,RAV4 Hybrid,North,Diagnostic,LiIon_Standard,0,109.33,0.78,103,0.0,0.1,136.42,-52.92,1486,0
251,2022-11-27 17:20:00,Honda,Accord Hybrid,North,Install,LiIon_Premium,0,1610.03,4.98,118,0.0,0.1,2540.44,342.72,2083,0
252,2022-11-15 23:56:54,Chevrolet,Malibu Hybrid,East,Install,NiMH_Standard,0,892.97,2.47,114,0.0,0.1,1283.36,109.2,2408,0
253,2022-01-13 01:31:06,Honda,CR-V Hybrid,West,Install,LiIon_Premium,1,1646.18,3.06,110,66.53,0.15,2178.35,129.2,1442,1
254,2022-05-09 12:20:35,Ford,Escape Hybrid,North,Diagnostic,LiIon_Standard,0,29.54,1.26,110,0.0,0.05,227.07,58.56,1886,0
255,2024-11-06 09:46:52,Kia,Optima Hybrid,West,Diagnostic,NiMH_Premium,0,76.72,0.5,126,0.0,0.05,210.24,70.52,1561,0
256,2024-01-02 11:00:56,Honda,Insight,East,Diagnostic,LiIon_Premium,0,135.34,0.94,114,0.0,0.1,262.66,20.5,2880,1
257,2022-05-16 13:57:56,Kia,Optima Hybrid,West,Install,NiMH_Standard,0,694.55,3.32,110,0.0,0.0,1238.77,178.6,1767,0
258,2022-11-07 15:46:23,Toyota,Camry Hybrid,East,Install,NiMH_Standard,0,897.11,3.07,129,0.0,0.0,1466.58,173.62,2711,1
259,2023-02-24 13:09:08,Honda,CR-V Hybrid,East,Install,NiMH_Standard,1,893.26,1.16,89,49.37,0.15,1098.43,52.58,2760,0
260,2024-09-18 17:00:16,Hyundai,Ioniq Hybrid,South,Install,NiMH_Premium,0,1234.53,2.55,126,0.0,0.05,1920.83,365.45,1335,1
261,2024-08-21 01:59:03,Lexus,RX 450h,East,Diagnostic,NiMH_Premium,1,51.12,1.71,94,53.53,0.0,327.94,62.52,2882,0
262,2024-04-23 14:49:20,Honda,CR-V Hybrid,West,Install,LiIon_Premium,1,1528.99,3.47,101,54.08,0.0,2436.36,502.76,1098,0
263,2022-04-27 16:36:22,Ford,Fusion Hybrid,North,Install,NiMH_Standard,0,734.57,3.97,85,0.0,0.0,1339.93,267.54,1773,0
264,2023-06-22 02:20:04,Nissan,Altima Hybrid,South,Diagnostic,NiMH_Standard,1,119.93,0.71,113,36.68,0.0,284.9,48.38,1317,1
265,2023-06-14 13:07:11,Nissan,Altima Hybrid,North,Install,LiIon_Standard,1,1182.08,4.02,126,70.32,0.05,2013.87,254.36,1092,1
266,2023-11-30 02:03:29,Hyundai,Sonata Hybrid,West,Install,NiMH_Standard,1,840.05,2.96,104,43.33,0.05,1474.43,282.74,2103,0
267,2024-07-14 00:54:46,Chevrolet,Malibu Hybrid,South,Install,LiIon_Standard,0,1552.56,4.27,118,0.0,0.05,2506.84,449.98,2201,1
268,2022-12-18 11:14:03,Ford,Escape Hybrid,East,Diagnostic,NiMH_Premium,0,57.97,1.2,104,0.0,0.0,172.82,-10.13,2163,0
269,2023-09-02 20:58:39,Hyundai,Ioniq Hybrid,West,Warranty_Replacement,LiIon_Premium,0,1741.09,0.57,122,0.0,0.0,2297.75,487.52,1835,1
270,2022-10-16 20:55:31,Hyundai,Sonata Hybrid,West,Install,LiIon_Standard,1,1427.66,3.68,134,49.8,0.0,2325.8,355.3,2573,1
271,2022-08-19 07:49:46,Ford,Escape Hybrid,North,Warranty_Replacement,NiMH_Standard,0,1021.89,1.69,120,0.0,0.0,1545.19,320.56,1984,0
272,2022-12-10 02:05:51,Toyota,Prius,East,Diagnostic,NiMH_Standard,0,40.05,1.01,102,0.0,0.05,139.59,-3.67,2070,0
273,2024-03-16 09:11:25,Honda,Accord Hybrid,West,Diagnostic,NiMH_Standard,0,58.6,0.5,126,0.0,0.0,234.5,112.9,1883,1
274,2023-04-25 10:04:45,Nissan,Rogue Hybrid,North,Diagnostic,LiIon_Premium,0,89.07,2.01,86,0.0,0.15,231.49,-30.54,1414,1
275,2024-01-17 01:38:35,Chevrolet,Volt,East,Install,LiIon_Standard,1,1531.48,2.58,134,52.8,0.05,2358.39,427.97,2309,1
276,2024-01-27 19:29:05,Chevrolet,Malibu Hybrid,South,Diagnostic,NiMH_Premium,1,57.15,1.99,126,45.08,0.0,356.63,3.97,2658,0
277,2023-02-01 14:14:44,Chevrolet,Volt,East,Install,NiMH_Standard,1,840.77,2.66,117,39.77,0.0,1306.08,114.91,1608,1
278,2024-11-11 18:30:19,Lexus,ES 300h,South,Diagnostic,LiIon_Premium,0,92.59,0.74,116,0.0,0.0,177.73,-0.25,1926,0
279,2022-02-20 16:38:12,Toyota,Camry Hybrid,North,Install,NiMH_Standard,0,974.36,4.06,97,0.0,0.0,1725.43,357.68,2785,1
280,2024-09-09 02:40:12,Toyota,Prius,North,Diagnostic,LiIon_Standard,1,100.41,1.16,106,22.19,0.15,240.18,-5.73,1413,1
281,2022-01-09 14:41:02,Ford,Fusion Hybrid,North,Warranty_Replacement,LiIon_Standard,0,1198.44,1.96,90,0.0,0.1,1558.18,183.75,1842,1
282,2023-02-23 16:13:49,Chevrolet,Volt,North,Install,NiMH_Standard,1,836.15,1.97,101,44.37,0.1,1178.5,98.53,1539,1
283,2024-06-22 19:19:29,Kia,Optima Hybrid,East,Warranty_Replacement,NiMH_Premium,0,1225.86,1.68,114,0.0,0.05,1658.49,241.15,1683,1
284,2024-01-20 06:01:14,Chevrolet,Volt,South,Install,NiMH_Standard,0,1051.48,3.34,103,0.0,0.15,1406.45,10.65,1918,0
285,2022-12-19 02:31:38,Chevrolet,Volt,North,Install,NiMH_Premium,0,1171.38,1.96,123,0.0,0.15,1365.06,-47.49,2845,1
286,2024-08-27 17:28:45,Nissan,Altima Hybrid,East,Install,LiIon_Premium,1,1697.32,2.57,127,58.12,0.0,2593.58,511.9,1025,0
287,2022-05-31 20:35:34,Honda,Accord Hybrid,East,Diagnostic,LiIon_Standard,0,49.22,0.99,113,0.0,0.0,117.56,-43.51,1716,0
288,2024-01-05 10:12:16,Hyundai,Ioniq Hybrid,South,Install,LiIon_Standard,1,1523.59,3.05,102,65.94,0.0,2462.57,561.62,2731,0
289,2023-07-22 19:31:34,Hyundai,Ioniq Hybrid,West,Install,NiMH_Premium,0,1218.51,4.18,100,0.0,0.0,1871.54,234.66,1166,0
290,2022-08-15 20:07:47,Chevrolet,Volt,South,Install,NiMH_Standard,0,1029.33,2.76,112,0.0,0.05,1611.53,273.08,2012,0
291,2024-10-05 07:29:56,Lexus,ES 300h,West,Install,LiIon_Standard,1,1303.59,2.45,120,54.25,0.0,2234.16,582.61,1310,0
292,2024-04-18 05:28:41,Ford,Fusion Hybrid,North,Install,NiMH_Premium,0,1210.23,5.2,91,0.0,0.1,1880.4,197.23,2118,0
293,2022-01-10 06:52:37,Nissan,Rogue Hybrid,East,Diagnostic,NiMH_Standard,0,34.99,0.98,107,0.0,0.0,154.02,13.8,2428,0
294,2022-04-06 02:18:58,Ford,Escape Hybrid,West,Diagnostic,NiMH_Premium,1,15.48,1.1,107,49.12,0.1,211.66,28.87,2270,0
295,2022-03-03 11:27:08,Hyundai,Ioniq Hybrid,West,Diagnostic,LiIon_Standard,1,117.56,1.02,99,77.77,0.0,366.41,70.0,2124,1
296,2023-03-31 20:59:31,Hyundai,Sonata Hybrid,East,Install,LiIon_Standard,0,1309.37,2.78,96,0.0,0.0,1937.46,361.35,2485,0
297,2023-04-02 15:56:26,Lexus,ES 300h,East,Warranty_Replacement,NiMH_Standard,1,924.77,2.05,127,28.24,0.1,1293.06,79.14,2069,1
298,2024-03-03 18:16:50,Chevrolet,Volt,South,Install,LiIon_Premium,0,1550.11,3.74,106,0.0,0.0,2484.96,538.77,2225,1
299,2024-01-11 04:23:02,Ford,Escape Hybrid,East,Install,NiMH_Premium,0,1091.63,3.32,113,0.0,0.1,1513.17,46.01,1163,1
300,2022-01-17 12:13:45,Toyota,Camry Hybrid,East,Install,NiMH_Standard,0,1027.48,3.86,86,0.0,0.15,1501.15,141.57,1042,0
301,2023-06-06 07:55:12,Ford,Escape Hybrid,West,Install,NiMH_Standard,0,1108.82,3.84,99,0.0,0.0,1829.29,340.78,1328,0
302,2024-05-09 08:03:37,Lexus,RX 450h,South,Install,LiIon_Standard,0,1225.45,3.17,96,0.0,0.0,1912.08,382.61,2079,0
303,2024-09-09 19:34:22,Toyota,RAV4 Hybrid,North,Diagnostic,NiMH_Premium,0,100.14,1.39,101,0.0,0.0,222.33,-18.01,1792,0
304,2022-11-16 22:05:01,Nissan,Altima Hybrid,East,Install,NiMH_Premium,1,1222.8,3.89,127,49.25,0.0,2321.59,555.9,1732,1
305,2022-02-18 06:32:31,Hyundai,Ioniq Hybrid,North,Install,NiMH_Standard,0,885.54,2.11,113,0.0,0.15,1211.27,87.19,1896,0
306,2022-06-17 09:38:00,Honda,Insight,North,Install,LiIon_Standard,0,1522.24,5.0,130,0.0,0.1,2420.39,248.34,2978,1
307,2023-01-08 10:54:07,Ford,Fusion Hybrid,South,Warranty_Replacement,LiIon_Standard,1,1245.62,1.64,106,39.29,0.0,1795.6,336.73,1753,0
308,2023-05-01 06:48:07,Hyundai,Ioniq Hybrid,East,Install,NiMH_Standard,1,1048.89,2.72,123,51.46,0.1,1603.49,168.68,1888,1
309,2023-01-20 17:25:21,Ford,Escape Hybrid,North,Install,LiIon_Premium,0,1745.77,2.03,93,0.0,0.15,2218.51,283.9,2005,0
310,2022-04-10 03:22:30,Toyota,Prius,North,Install,NiMH_Standard,1,897.97,2.05,125,59.69,0.0,1412.69,198.24,2548,1
311,2023-01-08 10:32:36,Kia,Optima Hybrid,North,Install,NiMH_Standard,1,1064.64,3.78,115,66.5,0.0,2043.82,478.07,2467,1
312,2022-11-14 10:22:52,Kia,Niro Hybrid,West,Install,NiMH_Premium,0,1234.82,4.82,86,0.0,0.1,1896.03,247.03,2958,0
313,2023-06-19 00:23:08,Toyota,Prius,East,Install,LiIon_Standard,0,1288.43,2.55,119,0.0,0.1,1901.22,309.79,2271,0
314,2022-03-28 16:29:28,Ford,Escape Hybrid,North,Install,NiMH_Standard,0,1065.53,3.28,108,0.0,0.0,1824.75,405.21,2907,1
315,2024-05-15 16:21:53,Honda,Accord Hybrid,North,Install,NiMH_Premium,1,1349.91,3.18,85,25.16,0.05,1953.74,308.7,2222,0
316,2023-04-02 15:07:09,Kia,Niro Hybrid,East,Install,NiMH_Standard,0,1044.24,3.8,127,0.0,0.0,1990.18,463.32,2076,0
317,2022-12-15 01:57:18,Kia,Optima Hybrid,North,Install,NiMH_Premium,0,733.46,4.77,111,0.0,0.05,1517.85,254.37,2115,1
318,2024-09-19 15:21:53,Kia,Optima Hybrid,East,Warranty_Replacement,LiIon_Standard,1,1352.82,3.06,115,58.4,0.05,2151.73,388.06,1960,1
319,2024-03-26 05:01:07,Nissan,Altima Hybrid,South,Install,LiIon_Premium,0,1725.45,2.81,113,0.0,0.0,2667.86,624.98,1401,0
320,2022-05-30 20:07:45,Lexus,ES 300h,West,Install,NiMH_Premium,0,1195.82,3.42,89,0.0,0.1,1694.68,194.22,1732,0
321,2022-06-10 09:06:45,Ford,Escape Hybrid,North,Install,LiIon_Standard,1,1373.17,3.5,101,53.69,0.05,2082.23,301.61,2209,0
322,2022-01-03 08:11:18,Toyota,RAV4 Hybrid,East,Install,NiMH_Premium,1,1231.27,2.98,120,57.2,0.1,1806.0,159.46,2212,1
323,2023-09-06 23:50:57,Hyundai,Ioniq Hybrid,North,Diagnostic,NiMH_Standard,1,100.33,0.65,101,56.93,0.05,267.4,44.28,1316,0
324,2023-01-24 10:10:34,Nissan,Rogue Hybrid,West,Install,NiMH_Standard,0,867.84,2.36,129,0.0,0.05,1325.5,153.09,2607,0
325,2023-02-15 17:18:47,Nissan,Rogue Hybrid,West,Install,LiIon_Premium,0,1879.78,3.92,100,0.0,0.0,2811.56,539.92,2425,0
326,2023-07-12 18:57:59,Honda,Insight,East,Install,NiMH_Standard,0,993.47,4.0,107,0.0,0.0,1699.58,277.99,2050,1
327,2023-08-14 10:27:35,Honda,CR-V Hybrid,South,Install,LiIon_Standard,0,1365.1,2.83,107,0.0,0.1,1913.48,245.14,1904,0
328,2022-01-02 01:37:44,Toyota,RAV4 Hybrid,North,Warranty_Replacement,NiMH_Standard,0,959.24,2.18,85,0.0,0.05,1302.26,157.48,2115,1
329,2022-04-28 23:39:48,Honda,CR-V Hybrid,West,Install,LiIon_Standard,1,1438.87,3.96,125,71.47,0.0,2403.4,398.33,2162,0
330,2024-05-14 03:10:20,Hyundai,Ioniq Hybrid,East,Install,NiMH_Standard,1,1022.6,1.64,91,32.82,0.2,1133.26,-71.09,1855,1
331,2024-11-10 01:00:12,Hyundai,Sonata Hybrid,North,Diagnostic,LiIon_Premium,0,76.62,0.98,108,0.0,0.1,139.17,-42.94,2725,0
332,2024-07-05 16:34:44,Ford,Escape Hybrid,South,Diagnostic,LiIon_Standard,0,109.71,2.21,130,0.0,0.0,398.13,1.26,1316,1
333,2024-09-19 07:18:25,Ford,Fusion Hybrid,South,Install,NiMH_Standard,0,920.89,3.24,134,0.0,0.0,1713.83,358.86,1746,1
334,2023-05-23 13:11:50,Lexus,ES 300h,West,Install,LiIon_Standard,0,1530.03,2.1,96,0.0,0.05,2043.64,312.34,1795,0
335,2024-06-23 21:41:41,Chevrolet,Malibu Hybrid,East,Install,LiIon_Standard,1,1431.73,3.09,103,58.37,0.0,2290.57,481.81,1199,0
336,2024-08-24 00:55:18,Lexus,ES 300h,East,Diagnostic,NiMH_Standard,0,61.23,1.71,113,0.0,0.2,252.84,-1.71,1178,1
337,2024-09-04 14:19:57,Nissan,Rogue Hybrid,East,Diagnostic,NiMH_Standard,1,149.92,0.5,119,36.0,0.05,312.74,67.32,2782,0
338,2022-06-13 13:36:54,Ford,Escape Hybrid,North,Diagnostic,LiIon_Standard,0,16.94,1.29,97,0.0,0.0,50.0,-91.89,2548,1
339,2022-06-10 14:57:26,Honda,Accord Hybrid,South,Diagnostic,LiIon_Standard,0,99.12,1.01,112,0.0,0.0,143.75,-68.91,1729,1
340,2023-03-17 20:20:16,Nissan,Rogue Hybrid,North,Install,NiMH_Standard,1,816.45,1.69,126,55.97,0.0,1400.52,315.62,1532,0
341,2023-07-06 13:48:29,Kia,Niro Hybrid,East,Install,LiIon_Premium,0,1925.86,3.07,123,0.0,0.05,2750.79,447.87,1813,0
342,2024-11-15 03:55:13,Ford,Escape Hybrid,South,Install,NiMH_Standard,0,930.34,2.89,126,0.0,0.0,1696.38,401.8,2409,0
343,2022-12-15 02:39:09,Hyundai,Sonata Hybrid,South,Diagnostic,NiMH_Standard,1,56.19,1.19,129,28.97,0.1,124.85,-113.55,1592,0
344,2024-06-29 12:47:20,Hyundai,Ioniq Hybrid,North,Install,NiMH_Premium,0,1168.02,2.72,128,0.0,0.1,1671.69,155.33,1132,0
345,2024-08-29 16:30:09,Nissan,Altima Hybrid,North,Install,NiMH_Standard,0,814.33,2.18,110,0.0,0.15,1100.2,45.75,1840,1
346,2024-11-22 22:30:59,Ford,Fusion Hybrid,East,Install,NiMH_Standard,0,863.31,1.84,133,0.0,0.0,1397.72,290.2,2197,0
347,2022-07-27 10:25:20,Nissan,Rogue Hybrid,North,Diagnostic,NiMH_Premium,0,70.14,0.85,109,0.0,0.0,182.5,19.2,2041,1
348,2022-09-22 20:31:02,Nissan,Altima Hybrid,North,Diagnostic,NiMH_Standard,0,57.47,1.63,120,0.0,0.1,284.26,31.24,1344,0
349,2022-08-29 20:09:50,Honda,Accord Hybrid,East,Diagnostic,NiMH_Standard,0,88.1,1.32,132,0.0,0.0,278.9,17.02,2686,0
350,2024-03-16 00:49:17,Honda,CR-V Hybrid,South,Install,LiIon_Standard,1,1346.95,2.94,87,29.08,0.0,2150.06,517.84,2263,0
351,2024-01-22 22:51:21,Hyundai,Ioniq Hybrid,South,Warranty_Replacement,NiMH_Premium,1,1080.44,1.27,131,26.59,0.2,1381.92,108.24,2440,0
352,2023-03-22 18:10:45,Toyota,Camry Hybrid,South,Diagnostic,LiIon_Standard,0,30.25,1.01,126,0.0,0.1,75.83,-82.07,2915,0
353,2022-04-08 08:16:58,Ford,Fusion Hybrid,West,Diagnostic,NiMH_Premium,0,89.33,1.57,134,0.0,0.15,283.12,-16.4,2026,1
